_id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight
lewisra01,"March 28, 1963","Philadelphia, Pennsylvania",0.3,41.4,25,56.2,99,8.5,2.3,1.2,0,41.6,La Salle University,139th overall,6th round,Boston Celtics,1985,06-Jun,"Frankford in Philadelphia, Pennsylvania",Ralph Lewis,Small Forward and Shooting Guard,Right,200lb
storeaw01,"April 18, 1977","Chicago, Illinois",0.4,41.4,25,51.1,60,10.5,2.4,1.4,0.3,42.9,"University of Illinois at Urbana-Champaign, Arizona State University",,,,,06-Jun,"Proviso West in Hillside, Illinois",Awvee Storey,Shooting Guard and Small Forward,Right,222lb
artesro01,"November 13, 1979","Queensbridge, New York",2.7,41.4,33.9,71.5,991,14.8,13.2,4.5,61.1,46.5,St. John's University,16th overall,1st round,Chicago Bulls,1999,06-Jun,"La Salle Academy in New York, New York",Metta World Peace,Small Forward,Right,260lb
abdulta01,"November 3, 1974","Maisons Alfort, France",1.1,41.7,23.7,70.3,236,11.4,7.8,3.3,3.5,42.2,"University of Michigan, San Jose State University",11th overall,1st round,Sacramento Kings,1997,06-Jun,"Lycee Aristide Briand in Evreux, France",Tariq Abdul-Wahad,Shooting Guard,Right,223lb
kennedj01,"November 5, 1989","Pittsburgh, Pennsylvania",1.5,41.7,50,0,2,4.7,6,3.5,0,50,St. John's University,,,,,06-Jun,"Schenley in Pittsburgh, Pennsylvania",D.J. Kennedy,Small Forward,Left,215lb
robinbe01,"December 26, 1980","Washington, District of Columbia",1,41.7,16.1,78.6,128,11,4.5,2.5,2,42.2,University of Michigan,45th overall,2nd round,Charlotte Bobcats,2004,06-Jun,"Dunbar in Washington, District of Columbia",Bernard Robinson,Small Forward and Shooting Guard,Left,210lb
udokaim01,"August 9, 1977","Portland, Oregon",1,41.7,35.6,70.5,316,10.8,5.2,2.9,8.8,49.2,"University of San Francisco, Portland State University",,,,,06-Jun,"Jefferson in Portland, Oregon",Ime Udoka,Shooting Guard and Power Forward and Small Forward,Right,215lb
bradlal01,"October 16, 1953","Utica, Mississippi",0.7,41.8,100,70.3,99,8.6,4.4,1.5,-0.2,41.9,Texas Southern University,29th overall,2nd round,Indiana Pacers,1977,06-Jun,"Hinds County Agricultural in Utica, Mississippi",Alonzo Bradley,Small Forward,Right,190lb
copella01,"July 16, 1965","Atlanta, Georgia",0.4,41.8,14.3,81.3,33,8.2,2.7,0.5,-0.4,42.3,Georgia State University,,,,,06-Jun,"Booker T. Washington in Atlanta, Georgia",Lanard Copeland,Shooting Guard,Right,190lb
hardati02,"March 16, 1992","Orinda, California",1.8,41.8,34.3,81.6,403,13.5,13.1,2.6,15.1,50.2,University of Michigan,24th overall,1st round,New York Knicks,2013,06-Jun,"Palmetto Senior in Pinecrest, Florida",Tim Hardaway Jr.,Shooting Guard,Right,205lb
vasqugr01,"January 16, 1987","Caracas, Venezuela",4.8,41.8,34.9,81.7,401,13.7,9,2.5,12.6,48,University of Maryland,28th overall,1st round,Memphis Grizzlies,2010,06-Jun,"Montrose Christian School in Rockville, Maryland",Greivis Vasquez,Point Guard and Shooting Guard,Right,217lb
anderju01,"November 19, 1993","Montross, Virginia",0.7,41.9,30.2,77.8,216,12.9,5.3,2.6,4.7,49,University of Virginia,21st overall,1st round,Dallas Mavericks,2015,06-Jun,"Montrose Christian in Rockville, Maryland",Justin Anderson,Small Forward,Left,230lb
rossqu01,"April 30, 1981","Dallas, Texas",0.9,41.9,31.8,71.1,458,7.8,4.1,2.1,7.7,43.2,Southern Methodist University,,,,,06-Jun,"Justin F. Kimball in Dallas, Texas",Quinton Ross,Shooting Guard and Small Forward,Right,195lb
smithjr01,"September 9, 1985","Freehold, New Jersey",2.1,41.9,37.3,73.2,971,14,12.5,3.2,46.4,51.1,,18th overall,1st round,New Orleans Hornets,2004,06-Jun,"Saint Benedict's Preparatory School in Newark, New Jersey",J.R. Smith,Small Forward and Shooting Guard,Right,225lb
terrych01,"September 27, 1950","Long Beach, California",0.8,41.9,32.3,77.5,341,8.5,3.8,2.4,6.4,42.2,"California State University, Long Beach",29th overall,2nd round,Milwaukee Bucks,1972,06-Jun,,Chuck Terry,Small Forward,Right,215lb
davisro01,"May 1, 1954","Phoenix, Arizona",0.7,42,25,57.1,78,10.7,5.3,1.8,0.1,42.2,Washington State University,70th overall,5th round,Atlanta Hawks,1976,06-Jun,"Maryvale in Phoenix, Arizona",Ron Davis,Small Forward,Right,198lb
gambeda01,"April 16, 1937","Portland, Oregon",1,42,,82.2,750,14.5,10.6,5.2,35.1,,Oregon State University,6th overall,1st round,St. Louis Hawks,1958,06-Jun,"Corvallis in Corvallis, Oregon",Dave Gambee,Small Forward and Power Forward,Right,215lb
graysy01,"July 8, 1967","Millington, Tennessee",2.1,42,25,67.3,55,11.2,8,5.2,0.7,42.1,University of Memphis,35th overall,2nd round,Miami Heat,1988,06-Jun,"Bolton in Arlington, Tennessee",Sylvester Gray,Small Forward,Right,230lb
jonesri01,"December 27, 1946","Memphis, Tennessee",2.7,42,30.3,76.9,508,14.1,15.6,7.4,24.7,42.9,University of Memphis,49th overall,4th round,Phoenix Suns,1968,06-Jun,"Lester in Memphis, Tennessee",Rich Jones,Power Forward and Small Forward,Right,220lb
patteto01,"October 15, 1948",,0.2,42,,77.8,25,15.1,2.2,1,0.2,,Ouachita Baptist University,25th overall,2nd round,Baltimore Bullets,1972,06-Jun,,Tom Patterson,Small Forward and Power Forward,Right,220lb
dotsoda01,"May 6, 1994","Houston, Texas",1.4,42.1,36.1,73.6,117,10.9,8.2,3,2.1,50.8,"University of Oregon, University of Houston",44th overall,2nd round,New York Knicks,2017,06-Jun,"Jack Yates in Houston, Texas",Damyean Dotson,Shooting Guard,Right,210lb
myerspe01,"September 15, 1963","Mobile, Alabama",2.1,42.1,21.9,66.8,377,9.9,4.8,1.8,5.8,43.1,University of Arkansas at Little Rock,120th overall,6th round,Chicago Bulls,1986,06-Jun,"Williamson in Mobile, Alabama",Pete Myers,Shooting Guard,Right,180lb
tuckepj01,"May 5, 1985","Raleigh, North Carolina",1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30,50.1,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,06-Jun,"Enloe in Raleigh, North Carolina",P.J. Tucker,Small Forward and Shooting Guard and Power Forward,Right,245lb
burksal01,"July 20, 1991","Grandview, Missouri",1.7,42.3,35.5,77.1,429,13.6,9.5,3,13,46.6,University of Colorado,12th overall,1st round,Utah Jazz,2011,06-Jun,"Grandview in Grandview, Missouri",Alec Burks,Shooting Guard,Right,214lb
crowdja01,"July 6, 1990","Villa Rica, Georgia",1.4,42.3,33.9,77.8,543,13,9.5,3.9,28.7,51.1,Marquette University,34th overall,2nd round,Cleveland Cavaliers,2012,06-Jun,"Villa Rica in Villa Rica, Georgia",Jae Crowder,Small Forward,Right,235lb
leeda03,"October 21, 1992","Baltimore, Maryland",0.9,42.3,32.8,80.4,47,12,6.8,2.9,1.1,49.8,"Drexel University, University of Louisville",,,,,06-Jun,"St. Thomas More in Oakdale, Connecticut",Damion Lee,Shooting Guard,Right,210lb
redmoma01,"April 15, 1955","San Francisco, California",1,42.3,0,65.5,77,11,6.5,2.1,0.6,42.3,University of San Francisco,60th overall,3rd round,Golden State Warriors,1977,06-Jun,"Balboa in San Francisco, California",Marlon Redmond,Shooting Guard,Right,188lb
tuckeal02,"February 11, 1984","Lockport, Illinois",0.3,42.3,29.4,78.3,51,13,4.1,1,0.4,45.1,University of Wisconsin,29th overall,1st round,Phoenix Suns,2007,06-Jun,"Township in Lockport, Illinois",Alando Tucker,Small Forward and Shooting Guard,Right,205lb
greenda02,"June 22, 1987","North Babylon, New York",1.6,42.4,40.4,81.7,620,13.2,9,3.5,39.2,54.9,University of North Carolina,46th overall,2nd round,Cleveland Cavaliers,2009,06-Jun,"St. Mary's in Manhasset, New York",Danny Green,Shooting Guard,Right,215lb
kimbato01,"September 7, 1942","Framingham, Massachusetts",1,42.5,,57.3,571,12.1,6.1,6.8,14.2,,University of Connecticut,26th overall,3rd round,Boston Celtics,1965,06-Jun,"Belmont in Belmont, Massachusetts",Toby Kimball,Power Forward,Right,220lb
pietrmi01,"February 7, 1982","Les Abymes, Guadeloupe",0.8,42.5,35.5,66.5,557,11.6,8.3,3.1,19.7,51.4,,11th overall,1st round,Golden State Warriors,2003,06-Jun,,Mickael Pietrus,Point Guard and Small Forward and Shooting Guard,Right,215lb
richajo01,"September 15, 1993","Edmond, Oklahoma",2.9,42.5,36.8,82.1,259,12.8,12.1,3.2,15.7,50.3,University of Tennessee,40th overall,2nd round,Miami Heat,2015,06-Jun,"Santa Fe in Edmond, Oklahoma",Josh Richardson,Shooting Guard and Small Forward,Right,200lb
wilkebo01,"August 15, 1954","Anderson, Indiana",3.4,42.5,16.7,75.1,536,11.1,10.1,4.2,8.2,42.6,Indiana University,11th overall,1st round,Seattle SuperSonics,1976,06-Jun,"Madison Heights in Anderson, Indiana",Bob Wilkerson,Small Forward and Shooting Guard,Right,195lb
chrisdo01,"May 9, 1970","Seattle, Washington",3.6,42.6,35.4,82.1,827,14.6,11.2,4.1,55.7,47.9,Pepperdine University,17th overall,1st round,Seattle SuperSonics,1992,06-Jun,"Rainier Beach in Seattle, Washington",Doug Christie,Shooting Guard and Small Forward,Right,200lb
gilmowa01,"February 27, 1947",,0.4,42.6,,46.2,27,6.4,2.1,2.7,0.2,,Fort Valley State University,25th overall,2nd round,Portland Trail Blazers,1970,06-Jun,,Walt Gilmore,Power Forward,Right,225lb
rushbr01,"July 7, 1985","Kansas City, Missouri",1,42.6,40.2,70.6,481,9.9,6.8,2.9,11.2,51.8,University of Kansas,13th overall,1st round,Portland Trail Blazers,2008,06-Jun,"Mount Zion Christian Academy in Durham, North Carolina",Brandon Rush,Shooting Guard and Small Forward,Right,220lb
wilkida02,"January 11, 1980","Washington, North Carolina",1.4,42.6,32.7,78.3,582,11.5,6.2,2.3,12.1,45.8,"North Carolina State University, University of Georgia",,,,,06-Jun,"Dr. Phillips in Orlando, Florida",Damien Wilkins,Shooting Guard and Small Forward,Right,225lb
kupeccj01,"January 16, 1953","Oak Lawn, Illinois",0.7,42.7,,77.2,147,11.5,4.1,2.1,1.8,,University of Michigan,56th overall,4th round,Los Angeles Lakers,1975,06-Jun,"Community in Oak Lawn, Illinois",C.J. Kupec,Small Forward,Right,220lb
carribo01,"July 3, 1953","Brookline, Massachusetts",1.5,42.8,0,76,82,9.4,8.2,2.3,1.3,42.8,Boston College,28th overall,2nd round,Atlanta Hawks,1976,06-Jun,"Archbishop Williams in Braintree, Massachusetts",Bob Carrington,Shooting Guard,Right,195lb
jacksji01,"October 14, 1970","Toledo, Ohio",3.2,42.8,36.5,82.5,885,13.5,14.3,4.7,35.8,46.7,Ohio State University,4th overall,1st round,Dallas Mavericks,1992,06-Jun,"Macomber-Whitney in Toledo, Ohio",Jim Jackson,Shooting Guard and Small Forward,Right,220lb
sandeto01,"November 8, 1938","New York, New York",1.1,42.8,,76.7,916,11.9,9.6,6.3,56.5,,New York University,8th overall,1st round,Boston Celtics,1960,06-Jun,"Seward Park in New York, New York",Tom Sanders,Power Forward and Small Forward,Right,210lb
crabbal01,"April 9, 1992","Los Angeles, California",1.2,42.9,39.3,83.5,344,11.1,9.5,2.9,13.8,53.6,University of California,31st overall,2nd round,Cleveland Cavaliers,2013,06-Jun,"Price in Los Angeles, California",Allen Crabbe,Shooting Guard,Right,212lb
sandefr01,"January 23, 1957","Dayton, Ohio",1,43,,82.2,69,13.6,5.1,1.9,0.5,43,Southern University and A&M College,20th overall,1st round,San Antonio Spurs,1978,06-Jun,"Stivers in Dayton, Ohio",Frankie Sanders,Small Forward,Right,200lb
smithcl01,"January 19, 1964","Cleveland, Ohio",1.1,43,0,71.4,46,11,2.9,1.3,0.3,43,"Ohio State University, Cleveland State University",97th overall,5th round,Golden State Warriors,1986,06-Jun,"Adams in Cleveland, Ohio",Clinton Smith,Shooting Guard,Right,210lb
bartowi01,"January 6, 1991","Baltimore, Maryland",2.4,43.1,34.1,78.8,438,14.4,10.5,3.9,16.4,48.9,University of Memphis,40th overall,2nd round,Portland Trail Blazers,2012,06-Jun,"Brewster Academy in Wolfeboro, New Hampshire",Will Barton,Shooting Guard,Right,190lb
bogdabo01,"August 18, 1992","Belgrade, Serbia",3.5,43.1,37.5,83.3,148,13.8,12.9,3.1,5.6,51.2,,27th overall,1st round,Phoenix Suns,2014,06-Jun,,Bogdan Bogdanovic,Shooting Guard,Right,205lb
golato01,"January 13, 1933","Philadelphia, Pennsylvania",4.2,43.1,,76,698,14.1,11.3,8,53.2,,La Salle University,,1955 NBA Draft,Philadelphia Warriors,,06-Jun,"La Salle College in Philadelphia, Pennsylvania",Tom Gola,Shooting Guard and Small Forward,Right,205lb
majerda01,"September 9, 1965","Traverse City, Michigan",2.9,43.1,35.8,74.1,955,13.8,11.4,4.5,78.5,50.5,Central Michigan University,14th overall,1st round,Phoenix Suns,1988,06-Jun,"Traverse City in Traverse City, Michigan",Dan Majerle,Small Forward and Shooting Guard,Right,215lb
debusda01,"October 16, 1940","Detroit, Michigan",2.9,43.2,,69.9,875,15.5,16.1,11,60.8,,University of Detroit Mercy,,1962 NBA Draft,Detroit Pistons,,06-Jun,"Austin Catholic in Detroit, Michigan",Dave DeBusschere,Small Forward and Power Forward,Right,220lb
millsch01,"January 25, 1970","Los Angeles, California",1.9,43.2,35.1,81.7,568,13.3,11.2,4.9,37.7,47.1,"University of Kentucky, University of Arizona",22nd overall,1st round,Cleveland Cavaliers,1993,06-Jun,"Fairfax in Los Angeles, California",Chris Mills,Small Forward and Power Forward,Right,215lb
thomppa01,"May 25, 1961","Smyrna, Tennessee",1.5,43.2,21,79.2,154,13.7,8.9,3.5,4.9,43.8,Tulane University,50th overall,3rd round,Cleveland Cavaliers,1983,06-Jun,"Peabody in Alexandria, Louisiana",Paul Thompson,Small Forward,Right,210lb
buechju01,"June 19, 1968","San Diego, California",0.8,43.3,36.6,63.3,720,11.2,3.3,1.8,16.5,49.2,University of Arizona,38th overall,2nd round,Seattle SuperSonics,1990,06-Jun,"Poway in Poway, California",Jud Buechler,Small Forward,Right,220lb
eberhal01,"May 10, 1952","Cedar Rapids, Iowa",0.8,43.3,,79.7,220,11.2,6.8,3.5,5.3,,University of Missouri,15th overall,1st round,Detroit Pistons,1974,06-Jun,"Springville in Springville, Iowa",Al Eberhard,Small Forward,Right,225lb
neumajo01,"September 11, 1951","Memphis, Tennessee",3,43.3,26.9,76.4,455,14,13.2,2.7,9.3,44.6,University of Mississippi,98th overall,6th round,Chicago Bulls,1973,06-Jun,"Overton in Memphis, Tennessee",Johnny Neumann,Shooting Guard and Small Forward,Right,200lb
edmonbo01,"March 8, 1941","Indianapolis, Indiana",0.4,43.4,16.7,65.1,75,12.1,7.7,5,2.5,43.5,Tennessee State University,,,,,06-Jun,"Crispus Attucks in Indianapolis, Indiana",Bobby Edmonds,Small Forward,Right,220lb
geeal01,"May 29, 1987","Riviera Beach, Florida",1.1,43.4,32.5,75.4,417,10.7,6.6,3.3,9.7,47.4,University of Alabama,,,,,06-Jun,"William T. Dwyer in Palm Beach Gardens, Florida",Alonzo Gee,Small Forward and Shooting Guard,Right,225lb
boynewi01,"May 17, 1957","Greenville, South Carolina",1.2,43.5,0,78.3,177,10.8,8.4,2.1,0.9,43.5,University of San Francisco,13th overall,1st round,New Jersey Nets,1978,06-Jun,"Capitol Hill in Oklahoma City, Oklahoma",Winford Boynes,Shooting Guard,Right,185lb
brookdi01,"January 22, 1996","Mississauga, Canada",1.5,43.5,35.9,74.5,100,9.6,10.3,2.9,1.2,49.6,University of Oregon,45th overall,2nd round,Houston Rockets,2017,06-Jun,"Findlay Prep in Henderson, Nevada",Dillon Brooks,Small Forward,Right,220lb
eppsra01,"August 20, 1956","Amelia, Virginia",0.2,43.5,,75,13,7.9,2,0.4,0.1,,Norfolk State University,104th overall,5th round,Golden State Warriors,1977,06-Jun,"George Wythe in Richmond, Virginia",Ray Epps,Small Forward,Right,195lb
bookede01,"October 30, 1996","Grand Rapids, Michigan",4.2,43.7,35.4,85.4,272,16.1,21.4,3.5,9.8,49.4,University of Kentucky,13th overall,1st round,Phoenix Suns,2015,06-Jun,"Moss Point in Moss Point, Mississippi",Devin Booker,Shooting Guard,Right,210lb
brownto01,"July 29, 1960","Chicago, Illinois",1.6,43.7,25.9,71.9,360,9.9,6,2.1,4.9,44.6,University of Arkansas,82nd overall,4th round,New Jersey Nets,1982,06-Jun,"Farragut Career Academy in Chicago, Illinois",Tony Brown,Small Forward and Shooting Guard,Right,185lb
cartevi01,"January 26, 1977","Daytona Beach, Florida",3.2,43.7,37.4,79.8,1481,18.8,17.2,4.4,125.5,49,University of North Carolina,5th overall,1st round,Golden State Warriors,1998,06-Jun,"Mainland in Daytona Beach, Florida",Vince Carter,Small Forward and Shooting Guard,Right,220lb
jonesed02,"October 20, 1971","Pompano Beach, Florida",2.9,43.7,37.3,80.9,954,16.7,14.8,4,100.6,50.5,Temple University,10th overall,1st round,Los Angeles Lakers,1994,06-Jun,"Ely in Pompano Beach, Florida",Eddie Jones,Small Forward and Shooting Guard,Right,190lb
herroke01,"June 14, 1956","Memphis, Tennessee",1.4,43.8,16.7,85.8,124,12.6,9.8,2,3.2,43.9,Villanova University,24th overall,2nd round,Portland Trail Blazers,1978,06-Jun,"Mackin in Washington, District of Columbia",Keith Herron,Shooting Guard,Right,195lb
quartti01,"October 27, 1994","Savannah, Georgia",0.6,43.8,33.3,40,19,9.2,1.8,0.9,-0.1,51.6,Louisiana State University,,,,,06-Jun,"Johnson in Savannah, Georgia",Tim Quarterman,Shooting Guard,Right,195lb
richaja01,"January 20, 1981","Saginaw, Michigan",2.7,43.8,37,70.7,857,16.3,17.1,5,59.1,50.2,Michigan State University,5th overall,1st round,Golden State Warriors,2001,06-Jun,"Arthur Hill in Saginaw, Michigan",Jason Richardson,Small Forward and Shooting Guard,Right,220lb
snydeki01,"June 5, 1983","Los Angeles, California",1.1,43.8,32.7,69.9,211,12.4,6.3,2.3,4.5,47.9,"University of Nevada, Reno",16th overall,1st round,Utah Jazz,2004,06-Jun,"Upland in Upland, California",Kirk Snyder,Power Forward and Shooting Guard and Small Forward,Right,225lb
brownst02,"February 10, 1995","Maywood, Illinois",1,43.9,35.7,75.8,112,10.1,5.3,2.9,2.8,52.1,Southern Methodist University,46th overall,2nd round,Philadelphia 76ers,2017,06-Jun,"Proviso East in Maywood, Illinois",Sterling Brown,Shooting Guard,Right,232lb
jonesda02,"December 27, 1980","Trenton, New Jersey",0.8,43.9,32.9,75.1,624,9.5,5.4,1.7,9.9,45.9,"Rutgers University, Duke University",20th overall,1st round,Boston Celtics,2003,06-Jun,"Steinert in Hamilton, New Jersey",Dahntay Jones,Small Forward and Shooting Guard,Right,225lb
robingl02,"January 8, 1994","Gary, Indiana",0.6,43.9,36.1,72.6,219,10.6,4.4,2.1,4.7,50.1,University of Michigan,40th overall,2nd round,Minnesota Timberwolves,2014,06-Jun,"Lake Central in St. John, Indiana",Glenn Robinson III,Shooting Guard and Small Forward,Right,222lb
thompbe01,"August 30, 1962","Phoenix, Arizona",1.3,43.9,0,78.9,204,10.2,5.3,1.7,3.4,43.9,"California State University, Fresno",19th overall,1st round,Portland Trail Blazers,1984,06-Jun,"South Mountain in Phoenix, Arizona",Bernard Thompson,Small Forward and Power Forward and Shooting Guard,Right,210lb
bradldu01,"March 19, 1957","Baltimore, Maryland",1.9,44,29.3,73,600,12,5.2,1.8,16.5,45.8,University of North Carolina,13th overall,1st round,Indiana Pacers,1979,06-Jun,"Edgewood in Edgewood, Maryland",Dudley Bradley,Shooting Guard,Right,195lb
evansty01,"September 19, 1989","Chester, Pennsylvania",4.8,44,32.3,75.7,594,17.1,15.7,4.6,28.4,47.1,University of Memphis,4th overall,1st round,Sacramento Kings,2009,06-Jun,"American Christian School in Aston, Pennsylvania",Tyreke Evans,Small Forward and Shooting Guard and Point Guard,Right,220lb
johnsgu01,"December 13, 1938","Akron, Ohio",2.5,44,19,70,631,16.7,16.2,12.1,36.9,44,University of Idaho,10th overall,2nd round,Baltimore Bullets,1963,06-Jun,"Central in Akron, Ohio",Gus Johnson,Power Forward and Small Forward,Right,230lb
koperbu01,"August 9, 1942","Rocky, Oklahoma",0.8,44,,83.3,54,10.6,4.6,1.1,1,,Oklahoma City University,14th overall,2nd round,San Francisco Warriors,1964,06-Jun,"Rocky in Rocky, Oklahoma",Bud Koper,Shooting Guard,Right,210lb
willibo01,"May 12, 1931",,0.3,44,,54.2,24,12.3,2.9,2.5,0.5,,Florida Agricultural and Mechanical University,,,,,06-Jun,"Booker T. Washington in Pensacola, Florida",Bob Williams,Forward,Left,230lb
williva01,"January 26, 1948",,0.4,44,33.3,56.8,38,13.3,3.9,1.8,0.2,45,North Carolina State University,48th overall,3rd round,Phoenix Suns,1970,06-Jun,,Vann Williford,Small Forward,Right,195lb
calatni01,"February 7, 1989","Casselberry, Florida",2.7,44.1,28.8,58.1,129,12.3,4.6,1.9,2.6,46.8,University of Florida,45th overall,2nd round,Minnesota Timberwolves,2009,06-Jun,"Lake Howell in Winter Park, Florida",Nick Calathes,Shooting Guard,Right,213lb
garrero01,"July 16, 1950","Canton, Mississippi",0.4,44.1,,77.2,263,13.4,5.1,2.3,5.4,,Florida State University,78th overall,5th round,Chicago Bulls,1972,06-Jun,"Rogers in Canton, Mississippi",Rowland Garrett,Small Forward,Right,210lb
laneje01,"December 4, 1966","Akron, Ohio",1.5,44.1,6.3,37.9,218,12.6,5.3,5.8,2.3,44.2,University of Pittsburgh,23rd overall,1st round,Denver Nuggets,1988,06-Jun,"Saint Vincent-Saint Mary in Akron, Ohio",Jerome Lane,Power Forward,Right,230lb
meschto01,"October 26, 1938","HarbManchuria, China",1.7,44.1,,74.5,778,13.1,12.7,8.6,43.6,,Saint Mary's College of California,7th overall,1st round,Philadelphia Warriors,1961,06-Jun,"Lowell in San Francisco, California",Tom Meschery,Power Forward and Small Forward,Right,215lb
weaveky01,"February 18, 1986","Janesville, Wisconsin",1.6,44.1,35.3,73.6,73,10.3,5,2.2,1.5,51,Washington State University,38th overall,2nd round,Charlotte Bobcats,2008,06-Jun,"Beloit Memorial in Beloit, Wisconsin",Kyle Weaver,Shooting Guard,Right,201lb
